radiant_win,avg_mmr,duration,Radiant_is_Melle,Radiant_primary_attr_agi,Radiant_primary_attr_int,Radiant_primary_attr_str,Radiant_Nuker,Radiant_Disabler,Radiant_Initiator,Radiant_Durable,Radiant_Support,Radiant_Jungler,Radiant_Carry,Radiant_Pusher,Radiant_Escape,Dire_is_Melle,Dire_primary_attr_agi,Dire_primary_attr_int,Dire_primary_attr_str,Dire_Nuker,Dire_Disabler,Dire_Initiator,Dire_Durable,Dire_Support,Dire_Jungler,Dire_Carry,Dire_Pusher,Dire_Escape
0,4417,3175,3.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,0.0,3.0,0.0,3.0,3.0,3.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,0.0,4.0,0.0,3.0
1,3902,3025,3.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,0.0,3.0,0.0,3.0,3.0,3.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,0.0,4.0,0.0,3.0
1,3344,1820,3.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,0.0,3.0,0.0,3.0,3.0,3.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,0.0,4.0,0.0,3.0
0,3849,2942,3.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,0.0,3.0,0.0,3.0,3.0,3.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,0.0,4.0,0.0,3.0
1,3533,1465,3.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,0.0,3.0,0.0,3.0,3.0,3.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,0.0,4.0,0.0,3.0
0,3480,1911,3.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,0.0,3.0,0.0,3.0,3.0,3.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,0.0,4.0,0.0,3.0
0,4002,1890,3.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,0.0,3.0,0.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
1,3511,2417,3.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,0.0,3.0,0.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
0,4133,3007,3.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,0.0,3.0,0.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
1,3529,1801,3.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,0.0,3.0,0.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
1,3758,1736,3.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,0.0,3.0,0.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
1,3301,3951,3.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,0.0,3.0,0.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
1,4222,2180,3.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,0.0,3.0,0.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
1,5028,1914,3.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,0.0,3.0,0.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
1,3665,2018,3.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,0.0,3.0,0.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
1,4484,3122,3.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,0.0,3.0,0.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
0,3531,2323,3.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,0.0,3.0,0.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
0,3297,1613,3.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,0.0,3.0,0.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
1,4857,2841,3.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,0.0,3.0,0.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
1,4594,1892,3.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,0.0,3.0,0.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
1,3927,1836,3.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,0.0,3.0,0.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
0,4067,2175,3.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,0.0,3.0,0.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
1,3247,2330,3.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,0.0,3.0,0.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
0,3983,2548,3.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,0.0,3.0,0.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
0,3608,3114,3.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,0.0,3.0,0.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
1,3289,2381,3.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,0.0,3.0,0.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
1,3895,1848,3.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,0.0,3.0,0.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
0,3438,1908,3.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,0.0,3.0,0.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
1,3899,2036,3.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,0.0,3.0,0.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
0,3977,1727,3.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,0.0,3.0,0.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
0,3870,2067,3.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,0.0,3.0,0.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
0,3614,2985,3.0,2.0,1.0,2.0,4.0,4.0,3.0,1.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
1,3293,1928,3.0,2.0,1.0,2.0,4.0,4.0,3.0,1.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
1,3279,2731,3.0,2.0,1.0,2.0,4.0,4.0,3.0,1.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
0,3588,2677,3.0,2.0,1.0,2.0,4.0,4.0,3.0,1.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
0,4068,2071,3.0,2.0,1.0,2.0,4.0,4.0,3.0,1.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
0,3408,3119,3.0,2.0,1.0,2.0,4.0,4.0,3.0,1.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
1,3954,2582,3.0,2.0,1.0,2.0,4.0,4.0,3.0,1.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
0,4144,2887,3.0,2.0,1.0,2.0,4.0,4.0,3.0,1.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
1,3445,2427,3.0,2.0,1.0,2.0,4.0,4.0,3.0,1.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
1,3316,2434,3.0,2.0,1.0,2.0,4.0,4.0,3.0,1.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
1,6140,1421,3.0,2.0,1.0,2.0,4.0,4.0,3.0,1.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
1,3310,1624,3.0,2.0,1.0,2.0,4.0,4.0,3.0,1.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
1,3754,2402,3.0,2.0,1.0,2.0,4.0,4.0,3.0,1.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
0,3924,1885,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
0,3282,2161,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
1,4079,2465,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
0,5038,3793,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
0,4306,2020,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
1,3569,1923,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
0,4479,2645,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
0,3973,2015,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
0,3307,1934,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
0,3278,2546,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
0,4134,1735,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
0,3225,2516,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
0,3326,1883,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
1,3319,1819,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
1,3328,2387,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
0,3841,2205,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
0,3975,2013,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
1,3901,2524,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
1,4026,2389,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
1,4377,2162,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
0,3722,2078,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
0,3735,3448,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
1,3445,2587,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
0,3471,2767,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
0,3552,2162,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
0,3221,2604,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
1,3776,2305,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
1,3866,2560,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
0,4552,1732,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
1,3503,2787,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
1,3817,2226,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
0,3210,1972,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0
1,4013,2281,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,4208,2310,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,4135,2232,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3319,2495,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,5065,2910,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,4662,2043,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,3477,2727,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3346,1821,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,3449,3308,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3610,2437,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3868,1702,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3784,2250,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3534,2275,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,4250,2550,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,3947,2333,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,4119,2626,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3644,2148,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3540,2774,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,4113,2038,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,4098,1782,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,3234,2699,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,4214,2020,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,3361,2244,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3492,1727,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,3583,2312,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,3525,2553,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,4168,2418,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,3384,2179,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3364,1906,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,4328,1717,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,3290,1368,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,3776,2523,3.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3914,1757,3.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,4023,2462,3.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3361,2440,3.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,3278,2666,3.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3953,2117,3.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3749,2703,3.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,3833,2390,3.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,4056,2239,3.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,3807,1700,3.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
1,3743,634,3.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3671,2113,3.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,4322,1855,3.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,3217,3405,3.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
0,4336,2498,3.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0
